identifier,title,text,ogd
162@statistisches-amt-kanton-zuerich,Nettoaufwand soziale Sicherheit [Fr./Einw.], Nettoaufwand soziale Sicherheit [Fr./Einw.] Bruttoaufwand - Bruttoertrag (der Laufenden Rechnung). Aussage: Durch Steuern zu finanzierender Anteil des betreffenden Hauptaufgabenbereichs. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019. bezirke gemeindefinanzen gemeinden kanton_zuerich nettoaufwendungen oeffentliche_finanzen ogd soziale_wohlfahrt Öffentliche Verwaltung und Finanzen,True
1@statistisches-amt-kanton-zuerich,Kapitaldienstanteil [%]," Kapitaldienstanteil [%] Kapitaldienst in Prozent vom laufenden Ertrag. Der Kapitaldienstanteil gibt Auskunft, in welchem Ausmass der laufende Ertrag durch den Zinsendienst und die Abschreibungen belastet ist. Ein hoher Kapitaldienstanteil weist auf einen enger werdenden finanziellen Spielraum hin. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019. bezirke gemeindefinanzen gemeinden kanton_zuerich oeffentliche_finanzen ogd Öffentliche Verwaltung und Finanzen",True
41@statistisches-amt-kanton-zuerich,Schül. Mittelschule [Anz.]," Schül. Mittelschule [Anz.] Anzahl MittelschülerInnen inkl. LangzeitgymnasiastInnen und SchülerInnen privater Mittelschulen (nach Wohnort). bezirke gemeinden kanton_zuerich mittelschulen ogd schueler schuelerinnen schulen Bildung, Wissenschaft",True
42@statistisches-amt-kanton-zuerich,Schül. Oberstufe [Anz.]," Schül. Oberstufe [Anz.] Anzahl OberstufenschülerInnen (exklusiv LangzeitgymnasiastInnen; nach Wohnort) bezirke gemeinden kanton_zuerich ogd schueler schuelerinnen schulen sekundarschule Bildung, Wissenschaft",True
145@statistisches-amt-kanton-zuerich,Bauinv. Industr./Lager 5 Jahre [Fr./Einw.]," Bauinv. Industr./Lager 5 Jahre [Fr./Einw.] Durchschnittliche Bauinvestitionen der letzten 5 Jahre im Bereich Industrie und Lager (Bauinv. für Industrie- und Lagergebäude), in Franken pro Einwohner. bauinvestitionen bautaetigkeit bezirke gebaeudeart gemeinden industrie kanton_zuerich ogd Bau- und Wohnungswesen",True
156@statistisches-amt-kanton-zuerich,Bauinv. Wohnen  [Fr./Einw.]," Bauinv. Wohnen  [Fr./Einw.] Durchschnittliche Bauinvestitionen im Bereich Wohnen (Bauinv. für EFH, MFH, andere Wohngebäude und übriges Wohnen), in Franken pro Einwohner. bauinvestitionen bautaetigkeit bezirke gemeinden kanton_zuerich ogd wohnbautaetigkeit Bau- und Wohnungswesen",True
217@statistisches-amt-kanton-zuerich,Schül. Oberstufe [pro 1000 Einw.]," Schül. Oberstufe [pro 1000 Einw.] Anzahl OberstufenschülerInnen (exklusiv LangzeitgymnasiastInnen) gemessen an der zivilrechtlichen Bevölkerung Ende Vorjahr bezirke gemeinden kanton_zuerich ogd schueler schuelerinnen sekundarschule sekundarstufe Bildung, Wissenschaft",True
55@statistisches-amt-kanton-zuerich,Steuerpflichtige juristische Personen [Anz.], Steuerpflichtige juristische Personen [Anz.] Anzahl steuerpflichtiger juristischer Personen gemäss Steuergrundlagen (kommunales Steuerregister). bezirke gemeinden juristische_personen kanton_zuerich ogd steuern steuerpflichtige Öffentliche Verwaltung und Finanzen,True
249@statistisches-amt-kanton-zuerich,Steuerb. Einkommen natürl. Pers. 75%-Quantil [Fr.]," Steuerb. Einkommen natürl. Pers. 75%-Quantil [Fr.] Steuerbares Einkommen Schweiz steuerpflichtiger natürlicher Personen aus der Bundessteuerstatistik. Das 75%-Quantil ist ein Schwellenwert: Drei Viertel der Bevölkerung liegt unter, das andere Viertel über diesem Wert. bezirke einkommen gemeinden kanton_zuerich natuerliche_personen ogd steuerbares_einkommen Öffentliche Verwaltung und Finanzen",True
247@statistisches-amt-kanton-zuerich,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.], Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.] Steuerbares Einkommen Schweiz steuerpflichtiger natürlicher Personen aus der Bundessteuerstatistik.  (Durchschnitt). bezirke einkommensstufen gemeinden kanton_zuerich natuerliche_personen ogd steuerbares_einkommen Öffentliche Verwaltung und Finanzen,True
181@statistisches-amt-kanton-zuerich,Wasserverbrauch pro Tag und Kopf [Liter]," Wasserverbrauch pro Tag und Kopf [Liter] Mittlerer Tagesverbrauch: Die Pro-Kopf-Werte müssen unter Vorbehalt betrachtet werden, da sie auch den Verbrauch von Industrie und Gewerbe mit einschliessen und deshalb nicht als haushaltstypisch angesehen werden können. bezirke gemeinden kanton_zuerich ogd trinkwasser wasser wasserverbrauch Raum, Umwelt",True
183@statistisches-amt-kanton-zuerich,Höhe [m.ü.M.]," Höhe [m.ü.M.] Höhe des Hauptsiedlungsgebietes, erhoben bei den Gemeinden 1995 (i.d.R. die Höhe des Dorfzentrums, der reformierten Kirche oder des Gemeindehauses) bezirke gemeinden geographie kanton_zuerich ogd Raum, Umwelt",True
305@statistisches-amt-kanton-zuerich,KRW Wähleranteil SVP [%], KRW Wähleranteil SVP [%] Wähleranteil SVP bei Kantonsratswahlen bezirke gemeinden kanton_zuerich nationalratswahlen ogd parteien politik wahlen Politik,True
298@statistisches-amt-kanton-zuerich,Bevölkerung: Heimat Ausland [Pers.]," Bevölkerung: Heimat Ausland [Pers.] Einwohnerbestand Ende Jahr Heimat Ausland nach zivilrechtlichem Wohnsitz (ab 2010 inkl. vorläufig Aufgenommene, die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber).  auslaender bevoelkerung bezirke gemeinden heimat kanton_zuerich nationalitaet ogd Bevölkerung",True
32@statistisches-amt-kanton-zuerich,Verkäufe Stockwerkeigentum [Anz.], Verkäufe Stockwerkeigentum [Anz.] Anzahl verkauftes Stockwerkeigentum (Wohnungen). Die letzten drei Jahre sind provisorisch. bezirke gemeinden handaenderungen immobilien kanton_zuerich ogd stockwerkeigentum wohnungen Bau- und Wohnungswesen,True
43@statistisches-amt-kanton-zuerich,Schül. Primarschule [Anz.]," Schül. Primarschule [Anz.] Anzahl PrimarschülerInnen (nach Wohnort) bezirke gemeinden kanton_zuerich ogd primarschule schueler schuelerinnen schulen Bildung, Wissenschaft",True
153@statistisches-amt-kanton-zuerich,Bauinv. MFH 5 Jahre [Fr./Einw.]," Bauinv. MFH 5 Jahre [Fr./Einw.] Durchschnittliche Bauinvestitionen der letzten 5 Jahre im Bereich MFH (Bauinv. für reine Mehrfamilienhäuser), in Franken pro Einwohner. bauinvestitionen bautaetigkeit bezirke gebaeudeart gemeinden kanton_zuerich mehrfamilienhaus ogd Bau- und Wohnungswesen",True
7@statistisches-amt-kanton-zuerich,KRW Wähleranteil AL [%], KRW Wähleranteil AL [%] Wähleranteil AL bei Kantonsratswahlen bezirke gemeinden kanton_zuerich kantonsratswahlen ogd parteien politik wahlen Politik,True
285@statistisches-amt-kanton-zuerich,Bevölkerung: Heimat Schweiz [Pers.]," Bevölkerung: Heimat Schweiz [Pers.] Einwohnerbestand Heimat Schweiz nach zivilrechtlichem Wohnsitz (ab 2010 inkl. vorläufig Aufgenommene, die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber).  bevoelkerung bezirke gemeinden heimat kanton_zuerich nationalitaet ogd schweiz Bevölkerung",True
289@statistisches-amt-kanton-zuerich,Bevölkerung: Durchschnittsalter [Jahre]," Bevölkerung: Durchschnittsalter [Jahre] Durchschnittsalter Ende Jahr (zivilrechtlicher Wohnsitz; ab 2010 inkl. vorläufig Aufgenommene, die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber). alter altersstruktur bevoelkerung bevoelkerungsstatistik bezirke einwohner gemeinden kanton_zuerich ogd Bevölkerung",True
325@statistisches-amt-kanton-zuerich,Anteil 1-Personenhaushalte [%], Anteil 1-Personenhaushalte [%] Anteil Einpersonenhaushalte an allen Privathaushalten bevoelkerung bezirke gemeinden haushalt-typ haushalte haushaltsgroesse kanton_zuerich ogd Bevölkerung,True
215@statistisches-amt-kanton-zuerich,Schül. Kindergarten [pro 1000 Einw.]," Schül. Kindergarten [pro 1000 Einw.] Anzahl KindergartenschülerInnen inkl. Grundstufe gemessen an der zivilrechtlichen Bevölkerung Ende Vorjahr bezirke gemeinden kanton_zuerich kindergarten ogd schueler schuelerinnen schulen Bildung, Wissenschaft",True
348@statistisches-amt-kanton-zuerich,5-Personenhaushalte [Anz.], 5-Personenhaushalte [Anz.] Anzahl Fünfpersonenhaushalte (Privathaushalte) bevoelkerung bezirke gemeinden haushalt-typ haushalte haushaltsgroesse kanton_zuerich ogd Bevölkerung,True
349@statistisches-amt-kanton-zuerich,6 und mehr Personenhaushalte [Anz.], 6 und mehr Personenhaushalte [Anz.] Anzahl Haushalte mit 6 oder mehr Personen (Privathaushalte). bevoelkerung bezirke gemeinden haushalt-typ haushalte haushaltsgroesse kanton_zuerich ogd Bevölkerung,True
354@statistisches-amt-kanton-zuerich,Anteil Vollzeitbeschäftigte Landwirtschaft [%], Anteil Vollzeitbeschäftigte Landwirtschaft [%] Vollzeit: >= 75 Prozent arbeitsmarkt beschaeftigte beschaeftigungsgrad bezirke gemeinden kanton_zuerich landwirtschaft ogd Land- und Forstwirtschaft,True
371@statistisches-amt-kanton-zuerich,Durchschnittliche Haushaltsgrösse [Pers.], Durchschnittliche Haushaltsgrösse [Pers.] Durchschnittliche Haushaltsgrösse von Privathaushalten der ständigen Wohnbevölkerung. bevoelkerung bezirke gemeinden haushalt-typ haushalte haushaltsgroesse kanton_zuerich ogd Bevölkerung,True
372@statistisches-amt-kanton-zuerich,Anteil 4-Personenhaushalte [%], Anteil 4-Personenhaushalte [%] Anteil Vierpersonenhaushalte an allen Privathaushalten bevoelkerung bezirke gemeinden haushalt-typ haushalte haushaltsgroesse kanton_zuerich ogd Bevölkerung,True
385@statistisches-amt-kanton-zuerich,Leerwohnungen Total [Anz.], Leerwohnungen Total [Anz.] Leerstehende Wohnungen am 1. Juni des Erhebungsjahres bezirke gemeinden kanton_zuerich ogd wohnungen wohnungsbestand zimmerzahl Bau- und Wohnungswesen,True
384@statistisches-amt-kanton-zuerich,Steuerertrag allgemeine Gemeindesteuern [Mio.Fr.], Steuerertrag allgemeine Gemeindesteuern [Mio.Fr.] Steuerertrag allgemeine Gemeindesteuern (Nettosteuerertrag im Rechnungsjahr; Grundlage für die Berechnung der Steuerkraft gemass §5 FAV). bezirke gemeindefinanzen gemeinden kanton_zuerich natuerliche_personen ogd steuerertrag steuern Öffentliche Verwaltung und Finanzen,True
369@statistisches-amt-kanton-zuerich,"MIV-Wege Quell-, Ziel- und Binnenverkehr [Anz.]"," MIV-Wege Quell-, Ziel- und Binnenverkehr [Anz.] Das MIV-Verkehrsaufkommen ist die Summe aller MIV-Personenwege im Quell-, Ziel- und Binnenverkehr an einem durchschnittlichen Werktag (DWV). Mit Prognosezustand. Anzahl Wege pro Gemeinde, pro Planungsregion und ganzer Kanton. bezirke gemeinden kanton_zuerich ogd verkehr verkehrsmittelwahl Mobilität und Verkehr",True
388@statistisches-amt-kanton-zuerich,Anteil GK C [%]," Anteil GK C [%] Anteil Einwohner pro ÖV-Güteklasse C: Die ÖV-Güteklassen geben lagesscharf Aufschluss über die Erschliessungsqualität einer Gemeinde mit dem ÖV. In einem ersten Schritt werden Haltestellenkategorien definiert, in Abhängigkeit von einem an der Haltestelle verfügbaren ÖV-Verkehrsmittel und dem Kursintervall.  Danach wird in Abhängigkeit von Haltestellenkategorie und Luftliniendistanz die ÖV-Güteklasse ermittelt. Für jede Gemeinde werden die Einwohner pro Güteklasse in Prozent berechnet. (http://www.afv.zh.ch/internet/volkswirtschaftsdirektion/afv/de/verkehrsgrundlagen/verkehrsangebot/erreichbarkeit_und_erschliessung/_jcr_content/contentPar/downloadlist/downloaditems/infoblatt_v_g_teklas.spooler.download.1436273189233.pdf/KTZH_AFV_Broschuere_OeV-Gueteklassen.pdf) kanton_zuerich oeffentlicher_verkehr ogd verkehr Mobilität und Verkehr",True
167@statistisches-amt-kanton-zuerich,Nettoaufwand Volkswirtschaft [Fr./Einw.], Nettoaufwand Volkswirtschaft [Fr./Einw.] Bruttoaufwand - Bruttoertrag (der Laufenden Rechnung). Aussage: Durch Steuern zu finanzierender Anteil des betreffenden Hauptaufgabenbereichs. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019. bezirke gemeindefinanzen gemeinden kanton_zuerich nettoaufwendungen oeffentliche_finanzen ogd volkswirtschaft Öffentliche Verwaltung und Finanzen,True
152@statistisches-amt-kanton-zuerich,Bauinv. Landwirtschaft 5 Jahre [Fr./Einw.]," Bauinv. Landwirtschaft 5 Jahre [Fr./Einw.] Durchschnittliche Bauinvestitionen der letzten 5 Jahre im Bereich Landwirtschaft (Bauinv. für landwirtschaftliche Ökonomiebauten inkl. Gartenbau), in Franken pro Einwohner. bauinvestitionen bautaetigkeit bezirke gebaeudeart gemeinden kanton_zuerich landwirtschaft ogd Bau- und Wohnungswesen",True
410@statistisches-amt-kanton-zuerich,Katholische Kirchensteuerpflichtige [Anz.], Katholische Kirchensteuerpflichtige [Anz.] Katholische Kirchensteuerpflichtige bezirke gemeinden kanton_zuerich kirchensteuer oeffentliche_finanzen ogd steuerpflichtige Öffentliche Verwaltung und Finanzen,True
467@staatsarchiv-kanton-zuerich,Kantonsratsmitglieder Kanton Zürich ab 1803," Kantonsratsmitglieder Kanton Zürich ab 1803 Das Staatsarchiv Kanton Zürich hat Angaben zu sämtlichen Mitgliedern des Kantonsrates seit 1917 zusammengetragen. Diese Informationen wurden vom Statistischen Amt in einer Datenbank aufbereitet und mit verschiedenen Abfragemöglichkeiten versehen: Abfrage der Zusammensetzung des Kantonsrates in der Vergangenheit (berechnet aus der Parteizugehörigkeit der einzelnen Mitglieder zu einem bestimmten Zeitpunkt), Abfrage der Entwicklung der Sitzanteile der heutigen Parteien, Abfrage der Altersverteilung im Kantonsrat, Abfrage der Geschlechterverteilung im Kantonsrat. Abfragen zu den Personen und ihrer Mitgliedschaft im Kantonsrat (Personalien, Ein- und Austritt(e), Parteizugehörigkeit, Interessenbindungen, Kantonsratspräsidien usw.). Da nur Daten zu gewählten Kantonsratsmitgliedern aufgenommen wurden, sind keine Auskünfte zu Wahlergebnissen, Wähleranteilen oder Stimmenzahlen möglich. demokratie kantonsrat ogd regierungsrat Politik",True
244@statistisches-amt-kanton-zuerich,Benchmarkingbericht Angehörige und externe Stellen," Benchmarkingbericht Angehörige und externe Stellen Der Gesamtbericht enthält die Resultate der Zufriedenheitsbefragung der Angehörigen und externen Stellen aller Institutionen für Menschen mit Behinderung, die teilgenommen haben. Gesundheit",False
259@statistisches-amt-kanton-zuerich,Lohnstudie Kanton Zürich," Lohnstudie Kanton Zürich Untersuchung der Lohnunterschiede zwischen Frauen und Männern arbeitsmarkt geschlecht statistik.info Arbeit, Erwerb Wirtschaftliche und soziale Situation der Bevölkerung",False
260@statistisches-amt-kanton-zuerich,Firmenalter und Gründungstätigkeit," Firmenalter und Gründungstätigkeit Eine Analyse des Zürcher Handelsregisters der Jahre 2006 bis 2015 handelsregister statistik.info unternehmensstruktur wirtschaft Industrie, Dienstleistungen Volkswirtschaft",False
268@statistisches-amt-kanton-zuerich,Über die Grenze," Über die Grenze Urbane Neubauquartiere dies und jenseits der Stadtgrenze, Folien zur Präsentation, Statistik um 12 vom 11. April 2019 Bau- und Wohnungswesen Raum, Umwelt",False
271@statistisches-amt-kanton-zuerich,Abseits der Märkte für Bauland," Abseits der Märkte für Bauland Freihandverkäufe von Wald und Landwirtschaftsland im Kanton Zürich bodenpreise landwirtschaft statistik.info wald Land- und Forstwirtschaft Preise Raum, Umwelt",False
287@statistisches-amt-kanton-zuerich,Zürcher Immobilienpreise," Zürcher Immobilienpreise Eine Analyse der Handänderungen von Wohnimmobilien 2007 bis 2016 eigentumswohnung einfamilienhaus immobilienhandel statistik.info stockwerkeigentum Bau- und Wohnungswesen Preise Raum, Umwelt",False
583@fachstelle-ogd-kanton-zuerich,Designprinzipien für Behörden," Designprinzipien für Behörden 2012 hat der britische Government Digital Service (GDS) seine Designprinzipien für Behörden veröffentlicht. 2019 haben Designerinnen und Designer der GDS-Community für nutzerzentriertes Design für jedes Prinzip ein neues Poster gestaltet. Für unsere eigene Arbeit sind die Prinzipien so zentral, dass wir sie auf Deutsch übersetzt haben. Die Gestaltung unserer britischen Kolleginnen und Kollegen haben wir weitgehend übernommen. Unsere Poster stellen wir hier unter einer Creative Commons CC-BY Lizenz zur freien Wiederverwendung zum Download bereit. Auf die Originale des GDS verweisen wir unter «Weitere Informationen». Über unsere praktischen Erfahrungen mit der Anwendung der Prinzipien berichten wir laufend ebenda. Wir freuen uns auf den Erfahrungsaustausch mit anderen Anwenderinnen und Anwendern. ogd Öffentliche Verwaltung und Finanzen",True
524@bildungsstatistik-kanton-zuerich,Übersicht über alle Lernenden im Kanton Zürich ab 2000," Übersicht über alle Lernenden im Kanton Zürich ab 2000 Die Übersicht zeigt alle Lernenden im Kanton Zürich, einerseits nach (altersabhängigen) Schulstufen, andererseits nach Schultypen. Nicht enthalten sind Studierende auf Hochschulstufe. bildung bildungsdaten kindergarten lernende ogd primarschule schueler schuelerinnen sekundarstufe tertiaerstufe volksschule Bildung, Wissenschaft",True
33@statistisches-amt-kanton-zuerich,Bevölkerung nach 5-Jahres-Altersklassen und Geschlecht," Bevölkerung nach 5-Jahres-Altersklassen und Geschlecht Bevölkerung nach 5-Jahres-Altersklassen, Geschlecht und Gebietseinheiten des Kanton Zürich. auslaender auslaenderinnen bevoelkerung bevoelkerungsstatistik bezirke einwohner gemeinden geschlecht heimat kanton_zuerich Bevölkerung",False
